8,98,840.647310811
8,20,719.362079562
5,37,809.448017578
3,55,720.772242738
6,35,432.932863851
8,50,722.228118351
0,49,310.082663341
1,42,651.207682233
7,83,444.365493669
2,57,691.009552628
5,57,682.684250169
1,61,370.450771302
4,58,345.192120693
5,95,212.509790305
7,11,836.853691963
1,49,764.775309452
5,90,726.455440475
0,54,179.97219633
8,64,459.998148436
0,96,880.577325051
7,24,688.333009981
2,89,628.390337143
1,70,428.00839976
1,34,590.407524875
1,91,103.38484736
7,44,662.848016093
5,89,926.237897566
9,55,338.448653684
4,62,491.302201962
6,37,78.5266849333
5,47,726.31995737
8,90,746.217006705
8,50,803.454679591
9,81,58.7159898887
1,88,961.774267221
5,9,602.83607957
8,38,476.416984061
2,54,746.188319579
5,31,756.414415848
4,82,933.361803032
7,82,430.898604902
4,8,396.300061384
0,10,560.057582167
0,86,445.486928963
4,37,849.689174472
4,72,651.140343925
3,46,96.1139993777
2,47,69.4657525308
9,48,154.482750258
9,8,227.201250115
7,11,29.9493448532
7,55,655.162947821
3,78,702.027719549
5,94,831.390214167
1,35,398.778487915
6,29,81.1456171266
0,69,629.905741559
4,80,900.384771441
3,2,832.397648262
4,61,408.118776563
1,49,731.185571425
8,94,192.550305677
2,67,715.1074991
1,61,48.2774283736
2,8,43.1232910433
1,73,150.099805472
0,35,312.849818938
0,30,672.362534444
1,93,674.988260806
4,34,131.552194114
8,41,872.075047329
4,20,126.931491096
8,59,934.779867681
2,34,339.81817367
9,88,514.296146632
7,97,6.47772340171
2,99,449.828286565
5,49,628.179111826
6,71,344.067261446
8,66,173.036283585
8,58,84.8046244419
1,63,621.352481944
4,89,737.423657687
9,42,135.500147704
3,79,996.440983073
8,32,281.985863718
6,15,414.678932008
9,54,391.189949437
2,3,630.08199482
4,87,521.577298273
6,23,131.233303021
3,59,623.689474542
8,43,983.225199755
3,86,482.437970611
5,74,916.165988596
9,61,401.803572797
8,97,114.857488058
9,6,707.060350647
2,26,477.442571028
2,12,463.614086192
6,32,31.3844593589
7,30,416.058836227
2,83,357.027156744
7,43,161.060925296
6,85,589.759241837
7,36,739.229849019
4,92,141.70910858
7,4,999.678167809
0,46,73.7658521397
4,95,518.433907451
2,97,392.157029994
2,81,42.6559365404
3,7,446.892887926
6,13,80.7176438123
7,78,542.399387262
7,34,293.378718802
3,62,192.199243878
5,95,64.7070675777
1,81,62.5635615404
7,0,436.7745325
9,79,494.882179194
9,47,396.647348281
2,24,821.862986823
4,65,240.054606524
1,94,838.974857559
2,25,470.436808484
7,28,924.482820392
1,42,547.705074898
3,98,206.294343595
7,28,887.379111108
8,22,714.185836784
0,25,386.203439746
7,15,623.308930183
0,97,345.362949867
3,50,523.070929261
6,64,769.388489265
3,88,444.527986596
5,11,924.2697699
4,78,996.802712879
4,87,671.524560166
1,65,149.285045471
4,97,369.320863359
6,55,642.589202987
3,78,293.882374242
6,14,22.3255369619
4,56,979.644439008
4,79,436.185457369
2,1,454.097195309
9,13,99.0369971094
5,17,755.574936629
8,21,249.183298207
9,61,790.115160053
7,83,101.493909832
4,46,400.975418764
2,55,581.321186327
6,46,190.19536401
4,99,354.663211249
5,61,743.614860171
9,8,723.86700135
3,20,903.048072963
0,58,26.6997985625
9,20,85.7111543443
4,2,4.41913690852
0,69,234.640401589
9,2,335.55702568
7,6,159.346436585
1,5,240.118717283
8,56,497.759707141
7,88,817.415692089
8,99,183.110362928
8,38,32.4920929328
9,74,197.463376722
8,21,777.198624293
1,66,422.622098639
8,26,335.94891126
6,92,743.911469324
8,7,507.872231756
9,14,544.954515559
6,70,456.114869224
1,95,243.220801139
1,61,507.400344518
3,4,212.99980735
2,88,172.40426431
2,85,261.867598873
1,46,519.846724206
8,56,1.93626488384
7,73,862.346122383
3,11,322.243262448
6,33,492.720021239
4,27,959.120748383
4,65,152.621614544
9,59,737.181185673
5,14,602.414967396
3,81,488.851567899
9,85,563.074546277
1,34,362.045693299
8,15,295.249925155
1,87,350.064606499
0,66,604.515155268
2,43,661.132438988
7,45,461.841056665
1,29,213.22553261
9,90,401.804707465
0,92,395.261452359
6,24,37.0351358979
0,81,417.038362036
8,32,503.497432312
3,14,131.37760633
0,41,642.110772478
3,37,725.905906574
7,39,512.989766142
3,67,568.329308819
0,60,313.689015546
9,77,264.025712089
2,38,449.584009937
9,24,336.942183455
7,5,733.757474609
4,96,525.669438229
2,33,645.768317179
4,70,972.217824347
0,33,169.002353122
6,48,19.3212521398
5,81,301.87179773
0,25,268.482972168
1,30,132.862441298
8,47,533.344127114
8,33,309.835125102
4,71,980.311037768
7,47,947.376019848
5,37,712.711977701
6,28,54.6047330423
4,33,229.822074925
1,37,162.208304881
4,55,377.872059159
7,86,136.662190901
3,7,537.689543846
2,35,738.342059338
6,65,923.957928923
7,45,327.133106609
6,31,278.271458041
7,61,252.137312587
9,84,581.013211479
1,36,134.297969138
5,82,504.35839246
1,40,971.016333957
9,9,550.289727244
1,1,345.83794695
8,96,610.447680405
4,62,533.463267015
0,66,324.342609693
6,97,979.118181398
9,47,310.546899009
4,0,25.1514325492
7,29,826.847169364
6,70,179.212746215
4,17,983.67298232
5,49,472.603405608
7,3,755.923323656
3,36,31.0698845013
8,24,783.120835398
1,21,358.007080435
6,42,932.35106433
3,8,146.016028117
9,62,933.125809425
2,49,244.739944346
3,68,204.735623505
3,49,727.340694417
1,83,140.926317021
0,40,30.0466578374
3,96,297.195024903
7,61,82.0185757715
7,84,103.799542706
5,83,701.76410871
5,44,122.897037898
8,94,3.91002323846
2,82,71.9343076574
4,43,530.123244873
6,10,406.500546705
1,8,173.225046593
5,84,224.557733166
3,28,362.511080914
9,77,986.166574104
2,69,576.914321837
8,44,696.206838216
9,77,728.671736389
2,11,918.735082654
1,14,354.348022896
9,37,815.472839191
9,7,374.372707356
2,7,227.932406317
9,71,52.3962447491
4,43,338.358546652
8,28,997.731633186
4,45,629.260141108
4,28,251.187961327
3,15,999.134439528
8,74,768.191950915
0,54,661.365559392
2,87,987.790997345
2,67,686.252666326
6,18,272.894154819
3,63,65.5907075221
6,45,640.859170784
2,57,551.682234399
5,65,175.513117129
1,28,531.988373855
3,83,57.5072960957
8,73,150.950408567
3,97,357.500724929
1,82,700.392027705
5,95,84.5354493828
5,83,112.395355672
4,96,767.865017778
1,33,419.071379858
1,52,395.488174109
0,61,551.293024946
1,5,697.5428806
5,89,710.968203842
2,50,382.850648908
9,40,693.269904573
0,82,542.33257989
7,83,933.328953447
8,65,648.406751782
5,63,244.371022051
5,80,266.985848484
4,1,533.262868198
0,67,555.27437014
3,6,945.602494383
5,46,809.294648884
6,22,396.966521167
5,15,880.288361708
1,76,931.529350654
6,59,246.276058591
9,79,847.874943113
6,84,539.626852103
6,46,399.591627338
5,54,235.41111667
9,23,40.1171724506
8,16,185.704070415
2,47,60.4336016003
2,46,123.9579253
1,81,795.752874424
8,39,628.401587854
2,39,634.50475086
8,95,185.50402189
5,9,488.68471253
4,51,423.053038283
8,11,820.419139883
6,38,578.339299156
5,63,894.294246895
0,8,205.527570508
8,10,943.832602588
2,31,427.936541805
3,19,573.069491583
6,55,487.678802988
9,82,116.223198546
0,0,873.396855909
2,46,585.390472849
2,63,928.712638907
8,90,693.569196021
0,57,937.509348945
7,68,469.856446375
5,87,942.476005638
8,27,830.498923705
6,97,968.625868716
8,11,192.13864437
3,98,113.039851014
8,59,636.546056827
7,54,153.831596351
4,96,898.191370607
0,64,592.870923569
6,1,0.891015681913
1,41,737.481748182
4,54,9.94857017789
2,61,692.220329361
4,78,897.161443395
0,44,25.6722746391
5,20,710.4963879
8,70,362.578278612
3,23,45.8629087151
9,65,794.543772242
1,5,295.506457178
2,44,491.470045012
8,73,11.9411122985
3,73,320.637955437
4,43,944.44930411
4,20,253.014064773
7,81,183.427823389
9,98,502.712252722
3,67,488.78591028
1,17,458.672579898
9,4,15.5970814249
9,50,365.933973387
3,11,652.984335434
5,27,66.2061324653
5,83,646.700536704
6,19,881.038076487
6,95,690.917199557
1,65,47.7405317433
5,14,231.807722322
2,61,617.440658996
6,32,858.073084976
4,22,895.961542431
8,69,224.601221054
7,21,365.661423944
4,96,952.812302206
8,4,301.508653171
7,13,25.651691315
6,56,599.925219001
2,24,76.1659239348
0,26,553.978068492
9,95,363.225315279
8,76,157.649729219
0,4,967.424723326
4,62,225.924786978
0,76,902.096117996
8,23,164.599201606
2,2,246.302159688
1,25,497.064092397
3,45,871.531019905
1,50,110.791351431
2,63,426.564306898
6,97,530.887943333
7,1,433.107660952
4,72,604.567281712
3,10,994.879002126
6,93,351.859696144
8,4,155.103407278
2,60,728.536911376
7,42,110.585681876
7,86,17.8530595799
7,54,202.489780585
8,95,330.17754654
5,8,434.574223816
7,32,931.771855721
4,83,862.327207549
5,10,438.441467884
4,16,239.887233941
8,42,370.264811123
6,2,890.395624825
3,5,447.559493526
4,86,780.182098217
7,19,522.083850903
5,70,173.828911197
1,85,839.51608858
0,65,704.816040339
6,22,518.983658888
5,21,7.52597360946
6,39,219.981263705
7,33,417.277554769
8,82,850.103220318
2,43,851.301255792
2,58,460.437994322
0,28,867.437941378
5,25,782.032477267
0,50,958.770375983
2,48,318.778607806
0,45,630.646902962
2,69,553.875917412
0,84,592.686500473
4,58,258.006239705
9,90,254.340972942
4,99,52.5395087438
8,33,962.605677679
1,74,35.7859318794
4,98,652.762665193
9,9,571.068108751
5,14,970.278182599
3,84,551.054458664
3,84,643.944178881
7,90,17.666473557
9,74,788.144453821
9,60,72.0352779635
7,88,499.158009007
5,32,634.533090784
4,69,387.397544081
8,37,672.70544909
7,85,210.541436555
5,60,106.543427811
8,35,410.103178617
0,19,765.496255806
0,75,175.674812589
8,65,192.426158197
3,79,995.160461252
6,34,753.318122101
8,40,50.481682624
1,9,13.2388191188
1,52,813.179450553
5,75,943.265696556
0,38,144.056062008
5,33,5.94209487166
5,79,38.6030297984
9,54,429.851819329
3,2,175.573637817
1,40,769.592571704
7,21,734.304694132
4,43,334.808067698
6,29,658.960553535
5,43,560.724666382
2,15,863.555181184
6,17,272.651821904
9,21,190.141643366
5,82,275.27700598
9,44,937.179838831
3,90,456.106785864
4,73,127.32108316
8,18,310.119526726
0,51,552.10734759
8,83,120.290554131
7,26,821.709049407
7,50,509.842950446
9,72,141.368598419
0,9,790.787300604
8,5,886.445163208
2,13,845.346845349
8,35,715.425489448
6,90,998.945879629
9,89,159.123870086
1,95,331.821084135
1,67,617.596996326
0,18,291.013651065
6,52,857.737889172
9,23,481.562793203
6,13,398.949657343
9,10,11.2682908257
7,99,631.731531236
0,81,927.982574937
4,27,537.306684391
0,3,712.738692984
2,60,247.857931285
3,92,257.54044741
2,10,260.347577151
5,21,242.96018688
6,2,734.054727957
2,5,183.216589634
4,45,408.983546606
7,80,779.035295509
6,7,483.764485324
7,18,463.175187051
6,73,116.248765574
6,38,940.050444472
5,21,900.039511471
2,7,722.325141828
4,14,348.732616845
8,49,253.625682898
0,67,86.7120210275
7,35,711.416297431
3,84,274.713746896
6,25,936.649586731
3,28,207.948375523
8,29,507.55372086
8,51,815.450508322
2,45,904.383710167
1,88,665.623527457
6,89,470.000788735
4,8,148.061071209
8,90,9.34583845639
1,35,256.944873107
7,21,691.337013674
6,24,392.452893795
6,47,108.739896003
6,12,619.091958797
6,96,78.0025755885
5,66,256.342816697
8,43,573.841689333
7,97,760.934331591
3,8,988.866064799
6,22,29.0935371585
1,71,348.456252253
2,26,310.497667919
5,34,783.728657055
0,61,24.0497787803
6,67,250.853106551
3,72,92.6330223009
1,28,708.168235566
7,23,31.2064470094
4,91,534.122021149
1,40,234.266682245
9,21,898.54422002
0,7,126.868556932
1,68,503.295805363
5,25,615.611004232
0,26,20.2815185192
0,30,214.624119081
6,81,877.103677844
0,55,667.481796806
6,59,162.94879502
6,13,290.746648813
5,89,437.213922923
7,48,324.60031425
4,14,61.488730929
9,90,645.622059083
5,13,117.720778803
7,10,614.863677423
6,29,527.084614878
9,63,507.910215337
6,0,882.672184703
5,56,210.369747812
8,45,999.546152882
2,60,984.02866646
0,61,5.64865558626
8,11,84.8983750088
4,34,597.877399828
6,83,507.890724264
0,90,651.269478692
3,47,434.169764709
3,54,326.864634238
7,50,985.480206467
7,61,246.906707447
0,33,766.350154659
8,83,319.774936792
4,53,516.035136226
6,24,544.020362702
9,34,147.256054187
0,72,228.543034491
4,16,5.25044967815
6,18,821.085810524
5,1,820.73927412
6,79,106.846356639
8,69,901.437486091
6,30,138.607669736
0,47,734.274939256
3,21,811.844609054
0,91,612.224757247
7,46,217.453331371
9,85,181.565588077
4,10,337.730322151
5,55,679.302032024
9,50,72.2846187159
2,53,805.24967337
0,99,37.2026024889
4,42,789.286326051
1,29,557.858916849
2,82,803.5483326
6,60,330.363460983
2,43,614.083180165
3,87,886.365992978
2,86,461.660933493
0,98,192.544272797
2,53,70.283547255
4,39,34.7365144228
4,92,677.472135688
4,80,476.632375001
3,20,212.082975261
8,92,463.877820424
0,71,484.602052978
6,60,747.44601355
6,45,606.321805986
6,18,955.009256408
3,92,580.932226529
7,20,986.452997621
6,3,837.972142352
9,32,383.054722531
5,80,635.174857667
6,4,576.704867607
8,75,981.035342993
5,74,195.301570235
7,81,254.038017585
5,75,888.069064449
4,71,525.705754794
3,20,184.444530994
3,98,311.584364732
9,88,115.01202449
2,45,575.826377216
4,16,37.9753664074
6,27,44.9649242482
5,24,301.034260449
5,19,989.84481542
7,11,756.969687642
8,80,454.61345416
9,16,862.949937827
5,41,964.691407228
4,95,25.8185130425
4,93,688.856307614
9,65,304.340741553
7,53,763.641495666
8,45,460.003283052
7,87,303.958851065
6,79,889.940034454
7,15,538.460698044
7,91,366.754554425
5,1,727.353381702
6,31,537.512235798
1,77,633.914142712
4,1,790.443162657
4,38,178.000089141
5,23,662.135580394
8,6,734.345138406
9,99,6.50507234374
3,45,99.8543014045
9,97,289.578527827
8,68,549.174986964
9,16,99.0265513882
4,15,976.773239617
4,40,624.801806508
1,83,187.083076018
4,11,246.73702567
7,96,62.5036609255
3,40,785.353471859
3,33,446.430554973
8,65,522.501638015
9,13,61.5465787
6,68,372.211036313
8,89,223.933539855
6,84,429.973443752
4,17,306.424136801
6,48,289.205434115
7,76,438.222356128
0,78,870.371125648
9,99,739.322564968
5,25,820.420849709
0,32,633.53977248
7,77,4.85716286877
0,86,265.559768439
1,26,558.498715476
8,71,366.051770209
6,69,514.036933116
1,43,621.695379697
3,69,196.847219798
0,47,984.595332059
9,97,743.730930843
1,75,957.506479878
8,22,922.864975189
9,55,620.181616976
1,12,452.991261725
7,2,983.478232063
8,68,323.132418157
8,27,849.49104856
4,37,729.098511902
5,54,286.126806469
5,79,467.778798274
4,11,763.208212283
4,8,271.409778702
7,25,505.903058737
2,27,136.472616251
4,13,896.054727419
0,49,714.809357971
3,98,146.088865324
1,50,660.315582658
8,95,443.757637108
0,66,998.507076799
2,61,10.5256300122
7,79,648.847143596
1,39,58.7266384364
6,74,859.109092809
9,38,843.791196368
3,54,800.916237688
7,56,502.470796846
1,74,604.234142694
2,63,327.198110852
9,56,550.078164143
9,86,605.074467092
1,70,228.776929511
4,31,211.395332128
0,12,566.11585408
4,56,176.852847472
2,81,95.9851955612
4,37,266.746761911
0,40,869.117172823
9,95,420.430106187
1,70,310.304158665
6,10,283.105389191
7,13,503.856820328
0,6,84.2789010441
2,50,551.089574831
1,53,411.404211778
0,19,834.280785076
7,73,342.956826812
2,83,513.990079419
9,33,970.155945631
9,11,917.416419622
7,64,599.112955377
8,51,327.042278975
7,36,613.211451423
8,24,283.833156421
3,34,657.945823207
9,37,61.4705862834
2,14,373.438987819
3,52,799.474969262
7,43,206.574438111
9,37,162.056498042
2,76,567.818237735
3,34,201.085743524
6,83,435.327150906
6,64,25.9433781081
2,42,53.8785486821
7,67,561.523421055
3,21,789.891520538
1,7,852.095797507
0,85,601.937866372
4,62,185.434506424
2,73,423.709764974
2,99,714.661740804
1,94,100.646171136
9,35,729.377720296
2,13,132.391892784
1,35,553.743062363
6,18,767.021336128
4,73,896.768572686
2,58,469.326776229
5,39,306.851666327
1,2,31.8459842837
4,53,186.856627807
5,53,435.361951386
7,99,864.902727971
9,69,807.793263271
5,99,653.79989917
0,3,666.100279691
8,12,587.556259369
9,20,498.74968375
0,89,900.316015034
3,74,466.249441653
3,95,353.978924391
9,19,12.6116705671
8,5,565.488179774
7,28,298.029001552
2,3,758.940607239
8,3,181.137791369
8,39,121.380665127
9,19,205.424749153
5,89,66.6908895966
8,35,419.885241717
4,57,237.036739006
2,88,70.9706812359
6,16,188.184767193
3,16,585.608802098
4,26,318.582095691
3,73,47.061553082
5,12,413.012218946
4,9,790.182137307
9,62,60.2478570858
5,30,598.541644435
9,99,332.104715036
9,47,192.935761803
6,33,685.145405303
2,10,949.849362679
5,98,953.759630818
6,60,536.96992404
7,47,716.763126966
7,35,751.123264314
0,31,93.7098221071
9,98,646.052971394
8,35,154.95062059
0,46,228.35486096
1,46,188.428166986
1,65,936.816743826
1,8,27.9026769726
1,46,643.202668987
3,6,295.71576124
9,12,222.911234601
8,61,882.575725226
5,72,909.746471575
5,55,597.833643628
1,44,978.144312614
0,81,826.3022823
8,97,67.3213475136
9,95,935.482137518
1,94,735.770689103
0,62,754.324091129
5,96,731.203237326
9,79,868.377485636
1,50,362.874914183
2,59,851.503846424
1,55,779.864530055
7,37,813.71842405
4,64,219.785270732
8,19,376.253663398
0,13,901.899703434
6,78,343.738749081
8,87,421.020015754
5,54,102.464109316
3,82,486.689509355
4,84,122.744896163
4,91,217.589950782
4,23,481.392648527
3,3,337.194108109
5,92,253.750809935
1,92,472.560633291
5,14,192.311405401
5,94,774.273568295
2,2,554.782997751
2,75,180.95399122
4,79,10.1236686875
5,42,355.667182901
0,90,409.233592335
5,73,322.862374326
1,49,673.663013985
2,28,253.403198753
0,67,570.929076855
0,36,433.312096209
2,11,922.056780189
7,91,407.53731141
4,81,560.646749684
4,10,199.321913554
9,31,768.521505895
9,84,493.177213579
9,80,859.277734487
6,72,966.249218273
5,61,390.082423889
0,11,701.952542752
6,57,472.500587202
5,3,847.551747103
4,66,917.368877303
1,65,699.21930996
9,91,334.346249288
6,10,571.212120973
1,70,949.52761357
9,86,743.584037185
8,35,491.415630918
8,51,729.787561777
8,87,903.904022533
8,81,535.018949998
9,45,145.886989609
9,54,428.916693935
1,9,806.593762115
2,36,619.76552694
0,79,527.769920773
7,2,182.260685736
7,41,288.102685543
2,32,287.404537621
9,28,205.295470367
1,68,463.207302104
7,14,898.625473746
9,1,477.12994645
7,79,77.7293007296
2,11,600.414181315
3,6,775.407795966
3,83,52.884991599
8,80,591.200501426
9,78,885.696272478
7,25,921.512498329
9,48,571.888082028
8,15,697.113274453
2,88,374.608776499
5,33,272.692404642
8,69,840.435772542
2,20,427.159339298
2,23,521.923007699
1,50,744.080702754
4,57,165.340448346
5,47,988.690499526
0,36,62.9392630634
8,52,218.091086335
8,6,252.197854328
4,54,1.57100736696
2,48,0.972177509716
6,54,435.341422455
8,38,22.4552007468
2,19,718.652686331
9,76,447.525511876
8,26,388.237440276
3,12,778.769517459
6,64,103.445904156
2,88,343.283321465
2,22,85.4371609681
6,32,688.588455102
5,19,585.681460132
5,37,826.802004719
6,3,914.754930221
0,45,302.077421662
3,4,239.516814882
5,76,334.332693645
0,82,264.886243022
1,64,360.504082784
5,6,567.946055483
8,62,605.850982338
1,44,988.217008101
5,84,570.658019353
6,77,234.646667645
0,77,131.0417398
5,53,325.581121493
2,65,124.06847665
0,20,717.391631152
2,89,637.308081474
7,77,896.243400524
4,58,889.843725576
1,13,954.304807228
0,52,893.99068813
1,93,723.855162905
0,30,455.233860774
9,48,734.923872505
8,9,207.292315593
9,80,893.610961906
2,36,723.223148165
5,41,924.554595558
6,42,658.336133757
6,97,192.728717687
7,22,459.403674109
1,19,966.072371819
9,62,942.139424083
7,68,575.234683055
1,69,599.697598358
7,0,743.660996014
4,83,550.436623074
2,60,7.98606646472
5,63,115.189747817
9,80,374.876206855
0,71,883.745107897
2,66,833.816525268
2,27,449.189378428
6,83,781.939762769
8,43,271.32700949
8,28,360.42340584
8,52,737.577679872
4,56,713.116226177
1,70,611.733140276
4,8,606.800976264
5,81,531.660542904
7,43,73.8932477643
0,10,163.64986656
0,71,903.109290678
9,12,247.482374455
3,98,834.579878255
5,9,34.7925101917
7,5,374.79671085
1,76,802.410444487
3,50,442.283782309
5,76,424.576835473
7,25,91.1778033667
2,0,667.933872367
9,27,210.190043491
0,77,59.3603405454
6,78,849.77936529
1,25,809.271447005
1,34,944.246693337
7,24,73.3945755428
6,79,336.636378323
2,41,139.937207782
5,90,406.707326321
2,73,23.0589347605
0,23,487.62100516
4,70,42.5432678707
6,11,899.779059088
8,23,137.653134658
3,43,306.32250395
6,69,519.995777811
9,23,301.594971798
2,15,890.68257957
8,38,704.159081408
9,67,8.61878002417
8,39,172.18390096
4,77,362.915483564
3,17,317.2722674
9,21,818.997068427
4,83,516.580919812
1,27,513.426811242
5,48,739.712629257
6,10,84.3849972897
0,9,15.0236154984
2,43,126.276767037
5,26,295.594038362
4,19,327.021702286
1,25,912.405498781
9,7,103.012685428
6,99,368.475031562
5,6,711.932422371
0,85,780.951978878
8,51,669.733540887
3,91,501.633166919
2,9,194.327284245
5,63,896.905102977
7,99,857.010670549
5,54,314.255471531
0,24,285.177299103
0,82,441.547017142
2,98,453.39099825
7,21,391.569372138
3,91,998.543266559
9,70,282.314221225
5,59,517.139355822
4,19,314.616143504
8,14,290.892169848
3,33,560.212340454
8,73,459.144572637
9,98,709.038749049
3,18,520.318990294
